,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,cons.conf.idx,euribor3m,y
1364,30.0,7,2,7,0,0,0,0,7,4,573,6.0,999,0,3,-42.7,4.963,1
1365,77.0,6,2,8,0,1,1,0,5,5,318,3.0,999,0,3,-40.0,0.684,1
1366,31.0,8,2,4,2,1,1,1,6,3,146,2.0,999,0,3,-41.8,4.962,1
1367,58.0,2,3,3,0,1,0,0,5,3,127,2.0,999,0,3,-46.2,1.334,1
1368,29.0,1,3,4,0,1,0,0,5,3,149,1.0,999,1,1,-46.2,1.281,1
1369,52.0,1,1,8,0,0,0,0,8,2,228,5.0,999,0,3,-36.1,4.963,1
1370,33.0,5,2,7,0,1,0,1,5,2,316,1.0,999,0,3,-36.4,4.857,1
1371,41.0,1,3,4,0,1,1,1,5,3,166,2.0,999,0,3,-36.4,4.859,1
1372,36.0,2,2,3,0,1,0,0,5,4,158,1.0,999,1,1,-46.2,1.327,1
1373,30.0,2,3,4,2,1,0,0,5,4,340,1.0,999,0,3,-46.2,1.327,1
1374,59.0,10,2,6,0,0,1,0,8,2,138,2.0,999,0,3,-36.1,4.966,1
1375,32.0,10,3,6,0,1,0,0,5,1,183,1.0,999,0,3,-46.2,1.299,1
1376,26.0,2,3,3,0,1,0,0,7,1,200,2.0,999,0,3,-42.7,4.96,1
1377,36.0,1,3,7,0,0,0,0,8,2,288,1.0,999,0,3,-36.1,4.963,1
1378,48.0,10,2,6,0,1,0,0,8,4,107,2.0,999,0,3,-36.1,4.968,1
1379,32.0,10,2,6,0,0,0,0,5,5,158,2.0,999,1,1,-46.2,1.313,1
1380,29.0,1,3,7,0,1,0,0,8,4,13,11.0,999,0,3,-36.1,4.962,1
1381,52.0,3,2,7,0,0,0,1,6,1,92,2.0,999,0,3,-41.8,4.96,1
1382,43.0,2,2,1,2,0,1,0,5,4,50,1.0,999,1,1,-46.2,1.327,1
1383,33.0,10,2,6,0,0,0,1,6,5,1271,2.0,999,0,3,-41.8,4.967,1
1384,44.0,2,3,4,2,0,0,0,7,1,699,2.0,999,0,3,-42.7,4.962,0
1385,37.0,2,3,2,0,1,1,0,7,1,305,1.0,999,0,3,-42.7,4.96,1
1386,30.0,10,3,7,0,0,1,0,8,5,1197,6.0,999,0,3,-36.1,4.964,1
1387,27.0,8,3,4,0,1,0,0,7,2,236,4.0,999,0,3,-42.7,4.961,1
1388,45.0,1,2,3,0,0,0,1,6,4,521,1.0,999,0,3,-41.8,4.961,1
1389,26.0,2,3,3,2,0,1,1,5,5,268,1.0,999,0,3,-36.4,4.857,1
1390,27.0,2,2,2,0,1,0,0,7,5,186,2.0,999,0,3,-42.7,4.963,1
1391,31.0,10,3,4,0,1,0,0,4,5,596,1.0,999,1,1,-47.1,1.479,1
1392,55.0,10,2,6,0,0,0,0,4,1,376,2.0,999,1,1,-47.1,1.466,1
1393,32.0,8,2,4,0,1,0,0,11,2,105,1.0,999,1,1,-42.0,4.153,1
1394,54.0,1,2,7,0,1,0,0,8,5,326,3.0,999,0,3,-31.4,0.869,0
1395,48.0,1,2,7,0,0,1,1,5,1,327,2.0,999,0,3,-36.4,4.857,1
1396,50.0,1,2,7,0,0,0,0,11,5,206,1.0,999,0,3,-42.0,4.021,1
1397,34.0,8,2,4,0,0,0,0,5,4,353,6.0,999,1,1,-46.2,1.266,1
1398,22.0,9,3,4,0,0,1,1,6,4,166,2.0,999,0,3,-40.8,1.26,0
1399,60.0,6,2,7,2,1,0,0,8,1,368,2.0,999,0,3,-36.1,4.97,1
1400,37.0,8,3,4,0,0,0,0,5,3,150,1.0,999,0,3,-46.2,1.334,1
1401,66.0,1,1,7,0,1,0,0,8,3,222,3.0,6,2,2,-38.3,0.903,0
1402,48.0,1,2,4,0,1,0,1,11,2,217,1.0,999,0,3,-42.0,4.7,1
1403,37.0,2,2,1,0,1,0,0,4,3,281,1.0,5,1,2,-47.1,1.445,1
1404,35.0,2,2,3,0,2,2,1,5,4,34,1.0,999,0,3,-36.4,4.86,1
1405,45.0,10,2,7,2,0,1,1,6,2,1336,4.0,999,0,3,-41.8,4.864,0
1406,54.0,10,2,7,2,0,0,0,5,5,217,7.0,999,0,3,-46.2,1.313,1
1407,44.0,2,3,8,0,1,0,1,7,3,576,1.0,999,0,3,-33.6,1.029,0
1408,23.0,8,2,3,2,1,0,0,5,1,20,6.0,999,0,3,-46.2,1.244,1
1409,43.0,11,2,7,2,1,0,1,6,4,409,1.0,999,0,3,-41.8,4.866,1
1410,34.0,5,2,7,2,1,0,0,5,4,383,1.0,999,0,3,-46.2,1.327,1
1411,28.0,8,3,4,0,0,0,1,5,3,72,3.0,999,0,3,-36.4,4.857,1
1412,33.0,8,2,4,0,1,0,0,4,4,524,2.0,999,0,3,-47.1,1.365,1
1413,28.0,2,2,2,2,0,0,1,6,5,419,2.0,999,0,3,-41.8,4.967,1
1414,29.0,10,3,6,0,0,0,0,11,5,1480,3.0,999,0,3,-42.0,4.021,0
1415,48.0,2,2,6,0,0,1,1,5,3,485,4.0,999,0,3,-36.4,4.856,1
1416,29.0,5,3,7,0,1,0,0,7,1,84,3.0,999,0,3,-42.7,4.962,1
1417,36.0,1,1,7,0,1,0,1,5,3,95,3.0,999,0,3,-36.4,4.857,1
1418,50.0,3,2,6,0,1,0,1,7,4,155,2.0,999,0,3,-42.7,4.966,1
1419,30.0,1,3,7,0,0,0,0,6,4,323,1.0,999,0,3,-40.8,1.26,0
1420,29.0,5,2,7,0,0,0,0,11,3,138,1.0,999,1,1,-42.0,4.12,1
1421,39.0,2,2,2,0,1,1,0,5,4,195,1.0,999,1,1,-46.2,1.327,1
1422,52.0,10,1,7,0,0,0,0,8,2,122,1.0,999,0,3,-36.1,4.968,1
1423,37.0,10,3,7,0,1,1,0,8,4,126,1.0,999,0,3,-36.1,4.962,1
1424,49.0,10,2,8,0,0,0,0,4,5,378,1.0,999,0,3,-47.1,1.405,0
1425,29.0,1,3,7,0,1,0,0,8,5,268,1.0,999,0,3,-36.1,4.964,1
1426,45.0,2,2,2,2,1,0,1,6,2,117,2.0,999,0,3,-41.8,4.961,1
1427,25.0,10,3,7,0,0,0,0,7,1,135,3.0,999,0,3,-42.7,4.962,1
1428,57.0,5,2,1,0,1,0,0,9,5,122,2.0,999,1,1,-29.8,0.773,1
1429,25.0,1,3,8,0,0,0,1,6,2,221,7.0,999,0,3,-40.8,1.286,0
1430,42.0,1,2,7,0,2,2,0,7,3,95,1.0,999,0,3,-42.7,4.963,1
1431,31.0,8,3,3,0,0,0,1,5,2,674,1.0,999,0,3,-36.4,4.857,1
1432,36.0,10,3,6,0,0,0,0,8,1,209,1.0,999,0,3,-36.1,4.965,1
1433,36.0,3,1,2,0,1,0,0,5,5,53,4.0,999,0,3,-46.2,1.313,1
1434,39.0,1,2,6,0,0,0,1,10,2,219,2.0,999,0,3,-26.9,0.728,1
1435,36.0,1,3,7,0,1,0,0,5,2,104,3.0,999,1,1,-46.2,1.291,1
1436,55.0,5,2,7,0,1,0,0,8,3,52,2.0,999,0,3,-36.1,4.964,1
1437,49.0,1,1,7,0,0,0,1,6,4,487,1.0,999,0,3,-41.8,4.866,1
1438,51.0,10,2,3,2,0,0,0,7,1,136,4.0,999,0,3,-42.7,4.962,1
1439,29.0,5,2,7,0,1,0,0,7,4,196,4.0,999,0,3,-42.7,4.968,1
1440,46.0,2,2,1,2,0,0,0,8,2,83,2.0,999,0,3,-36.1,4.966,1
1441,40.0,1,1,3,0,0,0,0,11,2,179,1.0,999,0,3,-42.0,4.153,1
1442,47.0,1,3,7,2,1,1,1,5,4,656,1.0,999,0,3,-36.4,4.86,1
1443,31.0,8,3,2,0,0,0,1,6,3,533,3.0,999,0,3,-41.8,4.962,1
1444,51.0,10,2,6,2,0,0,1,5,2,20,1.0,999,0,3,-36.4,4.856,1
1445,30.0,1,2,4,0,1,0,0,11,2,92,1.0,999,1,1,-42.0,4.153,1
1446,37.0,11,2,7,2,1,0,0,6,1,614,3.0,3,2,2,-39.8,0.754,0
1447,55.0,5,3,1,0,0,0,1,5,2,293,1.0,999,0,3,-36.4,4.857,1
1448,41.0,2,2,2,2,0,1,0,5,2,178,3.0,999,1,1,-46.2,1.291,1
1449,49.0,2,2,3,0,0,0,0,5,5,235,2.0,999,0,3,-46.2,1.313,1
1450,48.0,7,2,7,2,0,0,1,5,2,138,8.0,999,0,3,-36.4,4.856,1
1451,37.0,8,2,3,0,1,0,0,5,4,166,1.0,999,0,3,-46.2,1.327,1
1452,37.0,2,1,1,2,1,1,1,5,5,301,2.0,999,0,3,-36.4,4.857,1
1453,40.0,5,2,7,0,0,0,0,5,4,245,1.0,999,0,3,-46.2,1.327,1
1454,44.0,8,2,4,0,1,0,0,5,2,358,1.0,999,1,1,-46.2,1.344,1
1455,34.0,10,2,6,0,1,0,0,8,4,286,9.0,999,0,3,-36.1,4.963,1
1456,52.0,5,2,7,2,0,0,0,7,3,272,1.0,999,0,3,-42.7,4.957,1
1457,50.0,10,2,6,0,1,1,1,6,2,61,1.0,999,0,3,-41.8,4.961,1
1458,33.0,10,2,6,0,1,0,0,8,5,56,2.0,999,0,3,-36.1,4.963,1
1459,52.0,5,2,6,0,1,1,1,5,2,280,1.0,999,0,3,-36.4,4.857,1
1460,36.0,1,1,4,0,1,0,1,5,4,233,5.0,999,0,3,-36.4,4.86,1
1461,33.0,1,2,4,0,0,0,0,5,3,316,1.0,999,0,3,-46.2,1.281,1
1462,32.0,10,2,7,0,0,0,0,5,2,164,2.0,999,0,3,-46.2,1.291,1
1463,44.0,8,1,4,0,1,1,1,7,1,112,1.0,999,0,3,-42.7,4.962,1
1464,33.0,10,3,4,0,1,0,0,8,1,104,2.0,999,0,3,-36.1,4.965,1
1465,54.0,3,2,1,2,1,0,0,11,1,310,1.0,999,0,3,-42.0,4.191,1
1466,37.0,8,2,3,0,0,0,0,7,5,126,2.0,999,0,3,-42.7,4.963,1
1467,42.0,2,2,2,0,1,0,0,5,3,172,1.0,999,0,3,-46.2,1.281,1
1468,53.0,7,2,7,0,1,0,1,6,2,119,4.0,999,0,3,-41.8,4.864,1
1469,31.0,1,3,4,0,0,0,0,4,4,706,1.0,999,1,1,-47.1,1.365,1
1470,43.0,6,2,1,2,1,0,1,6,1,129,1.0,999,0,3,-41.8,4.865,1
1471,28.0,2,3,1,2,0,0,0,7,2,528,3.0,999,0,3,-42.7,4.961,1
1472,31.0,2,3,3,0,0,0,0,5,3,459,4.0,999,0,3,-46.2,1.334,1
1473,35.0,2,3,4,0,1,0,1,5,3,245,3.0,999,0,3,-36.4,4.856,1
1474,41.0,10,2,7,2,1,0,0,8,4,423,2.0,999,0,3,-36.1,4.964,1
1475,77.0,6,1,8,0,0,0,0,10,4,97,2.0,999,0,3,-26.9,0.741,1
1476,42.0,2,2,3,2,0,0,1,6,2,41,1.0,999,0,3,-41.8,4.961,1
1477,36.0,8,2,7,0,1,0,0,5,1,105,1.0,999,1,1,-46.2,1.299,1
1478,42.0,2,3,8,0,0,0,0,4,5,54,2.0,999,0,3,-47.1,1.405,1
1479,32.0,1,1,4,0,0,0,1,5,2,473,1.0,999,0,3,-36.4,4.856,1
1480,33.0,2,2,8,0,1,0,0,7,1,43,2.0,999,0,3,-42.7,4.96,1
1481,32.0,2,2,4,2,1,0,1,5,5,109,1.0,999,0,3,-36.4,4.855,1
1482,28.0,10,1,7,0,0,0,1,5,5,193,2.0,999,0,3,-36.4,4.857,1
1483,36.0,10,3,4,0,1,0,0,5,4,208,1.0,999,1,1,-46.2,1.327,1
1484,37.0,2,2,2,0,0,0,0,5,2,1085,3.0,999,0,3,-46.2,1.344,0
1485,49.0,2,2,2,2,1,1,1,5,3,220,2.0,999,0,3,-36.4,4.859,1
1486,43.0,8,1,2,0,1,0,1,8,3,813,2.0,999,0,3,-31.4,0.884,1
1487,32.0,5,3,7,0,1,0,1,3,2,230,2.0,999,0,3,-50.0,1.687,1
1488,57.0,1,2,3,0,0,0,0,9,4,114,2.0,999,1,1,-37.5,0.884,1
1489,36.0,8,2,4,0,1,0,0,11,1,193,2.0,999,1,1,-42.0,4.191,1
1490,42.0,1,3,4,0,0,0,1,6,1,362,3.0,999,0,3,-41.8,4.96,1
1491,50.0,1,1,7,0,0,0,0,8,2,130,1.0,999,0,3,-36.1,4.965,1
1492,33.0,1,2,4,0,1,0,1,5,3,67,2.0,999,0,3,-36.4,4.857,1
1493,44.0,5,2,7,0,0,0,0,4,1,44,2.0,999,0,3,-47.1,1.405,1
1494,44.0,1,1,7,0,1,0,0,7,4,155,11.0,999,0,3,-42.7,4.968,1
1495,27.0,1,3,8,0,1,0,1,5,3,591,2.0,999,0,3,-36.4,4.857,1
1496,30.0,12,2,6,0,1,0,0,5,1,359,1.0,999,0,3,-46.2,1.354,1
1497,40.0,2,2,1,2,0,0,1,6,5,48,2.0,999,0,3,-41.8,4.967,1
1498,39.0,10,2,7,0,0,0,0,8,2,191,1.0,999,0,3,-36.1,4.965,1
1499,33.0,10,3,6,0,0,1,0,7,2,1408,2.0,999,0,3,-42.7,4.961,1
1500,33.0,1,3,7,0,0,0,0,8,4,277,2.0,999,0,3,-36.1,4.964,1
1501,34.0,2,2,3,2,0,0,1,6,1,73,1.0,999,0,3,-41.8,4.961,1
1502,55.0,6,1,1,2,0,0,0,5,3,526,4.0,999,1,1,-46.2,1.281,0
1503,39.0,7,2,1,2,1,0,1,5,2,3366,3.0,999,0,3,-36.4,4.856,1
1504,73.0,6,2,1,0,1,1,0,4,1,128,2.0,999,0,3,-47.1,1.405,1
1505,29.0,1,3,4,0,1,0,1,5,1,115,1.0,999,0,3,-36.4,4.857,1
1506,40.0,2,1,3,0,1,0,0,7,3,125,3.0,999,0,3,-42.7,4.962,1
1507,38.0,2,2,1,2,0,0,1,5,4,241,2.0,999,0,3,-36.4,4.86,1
1508,48.0,10,2,6,0,0,0,0,7,2,288,1.0,999,1,1,-40.3,0.876,1
1509,30.0,10,3,6,0,0,0,0,5,1,79,4.0,999,1,1,-46.2,1.354,1
1510,33.0,10,3,6,0,1,0,0,3,2,459,1.0,999,0,3,-34.8,0.646,0
1511,37.0,10,2,6,0,1,0,0,5,4,63,1.0,999,0,3,-46.2,1.327,1
1512,50.0,3,2,3,0,1,0,1,5,1,331,5.0,999,0,3,-46.2,1.354,0
1513,44.0,1,2,4,0,0,0,1,5,2,263,2.0,999,0,3,-36.4,4.857,1
1514,29.0,1,3,4,0,1,1,0,7,5,67,11.0,999,0,3,-42.7,4.957,1
1515,32.0,10,3,7,0,1,0,0,8,4,588,1.0,999,0,3,-36.1,4.963,1
1516,29.0,2,2,6,0,1,0,1,5,3,749,2.0,999,0,3,-36.4,4.859,1
1517,26.0,10,3,6,0,0,0,0,7,3,83,2.0,999,0,3,-42.7,4.957,1
1518,31.0,7,3,4,0,0,1,0,7,2,85,2.0,999,0,3,-42.7,4.961,1
1519,36.0,10,1,6,0,0,0,1,5,3,446,1.0,999,0,3,-36.4,4.856,1
1520,47.0,5,2,7,0,0,0,0,9,4,362,1.0,17,2,2,-37.5,0.884,0
1521,33.0,1,2,4,0,1,1,0,5,1,124,1.0,999,1,1,-46.2,1.299,1
1522,34.0,1,3,7,0,0,0,1,6,2,35,32.0,999,0,3,-41.8,4.864,1
1523,27.0,1,2,4,0,1,1,0,5,3,77,4.0,999,0,3,-46.2,1.281,1
1524,42.0,2,3,3,0,0,0,1,6,1,306,5.0,999,0,3,-41.8,4.961,1
1525,50.0,4,2,1,0,0,0,0,11,2,878,2.0,999,0,3,-42.0,4.153,1
1526,29.0,10,3,4,0,1,0,0,8,1,29,2.0,999,0,3,-36.1,4.963,1
1527,37.0,10,2,4,0,1,0,1,6,2,398,4.0,999,0,3,-41.8,4.961,1
1528,36.0,1,3,3,0,1,0,0,7,2,274,1.0,999,0,3,-42.7,4.961,1
1529,43.0,10,2,6,2,0,0,0,8,1,67,4.0,999,0,3,-36.1,4.965,1
1530,38.0,2,3,4,2,0,0,1,6,4,277,1.0,999,0,3,-41.8,4.955,1
1531,23.0,1,3,6,0,1,0,0,7,3,429,1.0,999,0,3,-42.7,4.963,1
1532,43.0,2,2,3,0,1,0,0,7,1,107,6.0,999,0,3,-42.7,4.96,1
1533,80.0,6,1,1,0,0,1,0,12,5,720,5.0,999,1,1,-33.0,0.718,1
1534,28.0,7,3,7,0,0,0,1,5,3,314,5.0,999,0,3,-36.4,4.857,1
1535,32.0,2,2,3,0,1,1,0,8,5,230,1.0,999,0,3,-31.4,0.869,1
1536,47.0,2,2,2,0,1,0,1,6,4,786,1.0,999,0,3,-41.8,4.961,1
1537,35.0,1,3,7,0,0,0,0,11,3,187,5.0,999,0,3,-42.0,4.12,1
1538,33.0,11,3,8,0,1,0,0,9,5,224,2.0,999,1,1,-37.5,0.879,0
1539,27.0,1,3,4,0,0,0,0,7,2,185,1.0,999,0,3,-42.7,4.962,1
1540,40.0,4,3,7,0,0,0,1,5,2,160,3.0,999,0,3,-36.4,4.856,1
1541,54.0,10,2,8,2,0,0,1,5,5,111,2.0,999,0,3,-36.4,4.855,1
1542,52.0,2,2,3,0,0,0,0,8,2,329,3.0,999,0,3,-36.1,4.963,1
1543,25.0,1,3,7,0,0,0,0,7,1,103,4.0,999,0,3,-42.7,4.962,1
1544,50.0,1,3,3,0,2,2,0,6,3,699,1.0,999,1,1,-40.8,1.26,0
1545,35.0,7,2,7,0,0,0,0,7,4,1175,2.0,999,0,3,-42.7,4.958,0
1546,33.0,7,3,6,0,1,0,0,7,2,85,1.0,999,0,3,-42.7,4.962,1
1547,29.0,1,2,4,0,0,1,1,7,2,65,3.0,999,0,3,-42.7,4.962,1
1548,60.0,6,2,7,0,0,0,0,9,4,529,2.0,6,1,2,-37.5,0.884,0
1549,47.0,2,2,1,0,1,0,0,7,2,207,2.0,999,0,3,-42.7,4.961,1
1550,25.0,11,2,4,0,1,0,0,3,3,436,2.0,6,1,2,-34.8,0.651,0
1551,36.0,7,3,7,0,0,0,0,10,5,480,1.0,999,0,3,-26.9,0.72,0
1552,24.0,2,3,3,0,1,0,1,5,2,112,4.0,999,0,3,-36.4,4.857,1
1553,28.0,10,2,3,0,1,0,0,5,3,224,1.0,999,1,1,-46.2,1.281,1
1554,32.0,1,3,4,0,1,0,1,5,2,54,4.0,999,0,3,-36.4,4.857,1
1555,47.0,8,2,4,2,1,0,0,5,2,377,1.0,999,1,1,-46.2,1.344,1
1556,39.0,8,1,4,0,0,0,0,7,3,160,1.0,999,0,3,-42.7,4.963,1
1557,36.0,8,2,3,2,0,0,1,5,5,166,2.0,999,0,3,-36.4,4.859,1
1558,59.0,1,2,4,0,1,0,0,4,4,147,3.0,999,1,1,-47.1,1.365,1
1559,27.0,11,3,7,0,0,0,1,6,3,404,2.0,999,0,3,-41.8,4.864,1
1560,43.0,10,2,8,0,1,0,1,5,1,200,1.0,999,0,3,-36.4,4.857,1
1561,34.0,1,4,7,0,0,0,0,5,1,257,1.0,999,0,3,-46.2,1.299,1
1562,35.0,9,3,7,0,1,0,0,10,2,79,2.0,999,0,3,-26.9,0.742,0
1563,28.0,9,3,7,0,1,0,0,5,5,126,1.0,999,0,3,-46.2,1.313,1
1564,36.0,2,2,4,0,0,0,1,6,5,285,4.0,999,0,3,-41.8,4.959,1
1565,33.0,2,2,8,0,0,1,0,7,1,78,2.0,999,0,3,-42.7,4.96,1
1566,41.0,5,2,7,0,1,0,0,8,5,193,1.0,999,0,3,-36.1,4.963,1
1567,50.0,8,2,4,0,1,0,0,8,3,737,2.0,999,0,3,-36.1,4.965,0
1568,32.0,1,3,7,0,2,2,0,7,1,209,2.0,999,0,3,-42.7,4.962,1
1569,38.0,2,1,3,0,0,0,0,7,5,128,2.0,999,0,3,-42.7,4.963,1
1570,45.0,1,3,8,0,1,0,0,4,4,62,2.0,999,1,1,-47.1,1.435,1
1571,23.0,9,3,3,0,0,1,0,5,5,563,1.0,999,0,3,-46.2,1.259,1
1572,32.0,1,1,4,0,1,0,0,11,1,134,1.0,999,0,3,-42.0,4.191,1
1573,31.0,1,2,7,0,1,0,0,7,3,510,3.0,999,0,3,-42.7,4.957,1
1574,56.0,7,2,7,0,0,0,0,4,1,83,3.0,999,1,1,-47.1,1.405,1
1575,32.0,1,1,7,0,0,0,0,8,2,225,2.0,999,0,3,-36.1,4.966,1
1576,26.0,1,3,7,0,1,0,1,9,4,471,1.0,7,1,2,-29.8,0.809,0
1577,38.0,10,2,6,0,0,0,1,5,1,80,4.0,999,0,3,-36.4,4.857,1
1578,28.0,1,3,6,0,0,1,1,6,4,253,1.0,999,0,3,-41.8,4.955,1
1579,41.0,8,1,4,0,1,0,0,7,2,77,5.0,999,0,3,-42.7,4.961,1
1580,32.0,1,2,4,0,1,1,1,4,1,24,1.0,999,2,1,-47.1,1.405,1
1581,28.0,2,3,2,0,1,1,0,5,5,63,8.0,999,0,3,-46.2,1.25,1
1582,36.0,2,2,3,0,0,0,1,6,3,81,2.0,999,0,3,-41.8,4.962,1
1583,18.0,9,3,3,0,1,0,0,12,1,269,1.0,999,1,1,-33.0,0.715,1
1584,30.0,8,2,4,2,0,1,1,6,5,105,1.0,999,0,3,-41.8,4.967,1
1585,34.0,1,3,4,0,1,0,0,5,5,291,1.0,999,1,1,-46.2,1.313,1
1586,34.0,1,2,4,0,1,0,1,5,1,188,2.0,999,0,3,-36.4,4.857,1
1587,70.0,6,2,7,0,1,0,0,8,1,73,3.0,999,1,1,-31.4,0.843,1
1588,35.0,2,3,3,0,0,0,0,5,4,1806,2.0,999,0,3,-46.2,1.327,0
1589,27.0,2,3,3,0,0,0,1,6,1,61,3.0,999,0,3,-41.8,4.96,1
1590,35.0,8,2,4,0,1,0,0,7,3,436,2.0,999,0,3,-42.7,4.963,1
1591,42.0,1,1,4,0,1,0,1,5,3,15,5.0,999,1,1,-46.2,1.281,1
1592,27.0,2,3,1,0,1,0,0,7,3,211,11.0,999,0,3,-42.7,4.962,1
1593,25.0,1,3,4,0,0,0,0,7,4,67,1.0,999,0,3,-42.7,4.963,1
1594,30.0,10,3,6,0,0,0,0,8,2,405,3.0,999,0,3,-36.1,4.963,1
1595,40.0,2,1,3,0,0,0,0,8,1,54,1.0,999,1,1,-31.4,0.884,1
1596,36.0,8,1,3,0,0,0,0,5,2,191,3.0,999,0,3,-46.2,1.291,1
1597,51.0,2,2,1,2,1,1,0,8,5,129,1.0,999,0,3,-36.1,4.966,1
1598,41.0,8,2,3,0,1,0,1,6,1,269,3.0,999,0,3,-41.8,4.865,1
1599,31.0,1,2,4,2,1,0,0,7,2,177,3.0,999,0,3,-42.7,4.961,1
1600,40.0,1,3,4,0,1,0,0,7,1,172,3.0,999,0,3,-42.7,4.962,1
1601,57.0,6,2,7,0,1,0,1,6,5,12,5.0,999,0,3,-41.8,4.959,1
1602,56.0,5,2,3,2,0,0,0,4,2,584,1.0,999,0,3,-47.1,1.423,1
1603,32.0,1,3,7,0,1,0,0,8,4,605,1.0,999,0,3,-36.1,4.964,1
1604,24.0,2,2,3,0,0,0,0,7,2,107,3.0,999,0,3,-42.7,4.961,1
1605,31.0,1,1,7,0,0,1,0,8,4,376,1.0,999,0,3,-36.1,4.963,1
1606,24.0,1,3,7,0,0,0,0,5,1,174,1.0,999,1,1,-46.2,1.264,1
1607,33.0,1,2,7,0,1,0,0,9,4,272,2.0,999,0,3,-37.5,0.878,0
1608,55.0,1,2,7,2,0,1,0,8,5,80,2.0,999,0,3,-36.1,4.963,1
1609,39.0,8,2,7,0,1,0,0,4,4,369,1.0,999,0,3,-47.1,1.365,1
1610,56.0,10,3,6,0,1,0,0,5,1,80,3.0,999,1,1,-46.2,1.244,1
1611,47.0,11,1,3,0,0,0,0,4,3,125,2.0,999,0,3,-47.1,1.445,1
1612,43.0,8,2,1,0,1,0,0,11,1,92,1.0,999,0,3,-42.0,4.191,1
1613,57.0,5,1,7,0,0,0,1,5,3,283,3.0,999,0,3,-36.4,4.856,1
1614,24.0,8,3,3,0,1,1,0,5,5,68,4.0,999,1,1,-46.2,1.25,1
1615,28.0,10,2,6,0,0,0,0,5,3,550,1.0,999,0,3,-46.2,1.334,0
1616,30.0,2,2,3,2,0,1,1,5,2,39,7.0,999,0,3,-36.4,4.857,1
1617,36.0,10,2,7,0,1,0,1,5,1,277,3.0,999,0,3,-36.4,4.858,1
1618,27.0,9,3,8,0,1,0,1,4,4,390,1.0,4,1,2,-34.6,0.635,0
1619,56.0,12,2,8,0,0,0,1,10,5,235,1.0,999,0,3,-40.4,5.045,0
1620,25.0,2,3,4,0,0,0,0,7,1,234,1.0,999,0,3,-42.7,4.96,1
1621,28.0,10,3,7,0,0,0,0,3,1,392,4.0,999,0,3,-50.0,1.629,0
1622,46.0,11,2,3,0,1,0,0,5,1,205,1.0,999,1,1,-46.2,1.264,1
1623,24.0,3,3,4,0,1,0,1,6,5,113,1.0,999,0,3,-41.8,4.959,1
1624,27.0,1,2,7,0,0,0,0,7,5,146,1.0,999,0,3,-42.7,4.957,1
1625,41.0,10,1,6,0,0,0,1,7,3,38,1.0,999,0,3,-42.7,4.963,1
1626,29.0,1,2,7,2,1,1,1,7,4,82,1.0,999,0,3,-42.7,4.963,1
1627,50.0,2,2,2,2,0,0,1,5,3,251,1.0,999,0,3,-36.4,4.857,1
1628,44.0,1,2,8,0,0,0,1,5,2,45,2.0,999,0,3,-36.4,4.857,1
1629,46.0,1,3,7,0,0,0,0,4,1,277,2.0,999,0,3,-47.1,1.405,1
1630,38.0,2,2,3,0,0,0,1,5,5,58,1.0,999,0,3,-36.4,4.857,1
1631,45.0,2,2,1,0,2,2,0,5,4,67,3.0,999,0,3,-46.2,1.327,1
1632,33.0,1,3,4,0,1,0,0,11,3,208,2.0,999,0,3,-42.0,4.12,1
1633,50.0,2,2,2,2,0,1,0,11,1,120,1.0,999,1,1,-42.0,4.191,1
1634,33.0,10,2,7,0,1,0,0,7,4,76,4.0,999,0,3,-42.7,4.968,1
1635,32.0,1,2,7,0,0,0,0,7,4,100,1.0,999,0,3,-42.7,4.968,1
1636,52.0,8,2,3,2,1,0,0,11,5,160,3.0,999,1,1,-42.0,4.021,1
1637,31.0,2,2,3,0,0,0,1,6,3,204,1.0,999,0,3,-41.8,4.864,1
1638,43.0,10,3,6,0,0,0,1,6,2,315,2.0,999,0,3,-41.8,4.961,1
1639,46.0,2,2,3,2,0,0,1,5,4,346,6.0,999,0,3,-36.4,4.86,1
1640,35.0,1,2,4,0,0,1,1,5,1,114,2.0,999,0,3,-36.4,4.857,1
1641,52.0,6,1,6,0,0,0,0,7,2,867,2.0,999,0,3,-42.7,4.961,1
1642,33.0,2,3,4,0,1,1,1,5,4,22,6.0,999,0,3,-46.2,1.266,1
1643,30.0,1,2,7,0,1,1,0,8,3,1464,2.0,999,0,3,-36.1,4.964,1
1644,34.0,2,2,2,2,1,0,0,5,2,306,2.0,999,1,1,-46.2,1.291,1
1645,33.0,10,2,6,0,1,0,1,7,1,9,17.0,999,0,3,-42.7,4.96,1
1646,38.0,10,3,3,0,0,0,0,5,1,572,7.0,999,0,3,-46.2,1.244,1
1647,38.0,1,2,7,0,1,0,1,5,5,80,2.0,999,0,3,-36.4,4.859,1
1648,35.0,8,2,3,0,1,0,0,4,4,150,1.0,999,0,3,-47.1,1.435,1
1649,31.0,7,2,7,0,0,0,0,5,5,182,1.0,999,0,3,-46.2,1.313,1
1650,49.0,10,2,3,0,1,0,1,5,4,182,6.0,999,0,3,-36.4,4.86,1
1651,47.0,8,1,4,0,1,0,1,5,4,97,1.0,999,0,3,-36.4,4.86,1
1652,28.0,2,3,3,0,0,0,1,5,2,222,1.0,999,0,3,-36.4,4.857,1
1653,36.0,10,2,6,0,1,0,1,6,4,21,1.0,999,0,3,-41.8,4.866,1
